item,read,humqwk,study,qwk,token,model,training,ftune,implementation,logsize,gpt,nvocab,vocab,size,base
9,1,0.84,zeng_2023,0.706,wp,bert,fine-tune_all_parms,1,enc_ber_tdist_acl,-0.958607314841775,0,31000,0.31,110000000,bert
9,1,0.84,zeng_2023,0.688,wp,bert,fine-tune_all_parms,1,enc_ber_tstat_cl,-0.958607314841775,0,31000,0.31,110000000,bert
9,1,0.84,zeng_2023,0.691,wp,bert,fine-tune_all_parms,1,enc_ber_tadapt_cl,-0.958607314841775,0,31000,0.31,110000000,bert
9,1,0.84,surya_2019,0.8,wp,bert,fine-tune_all_parms,1,enc_bert_base_surya19,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,jiang_bosch_2024,0.865,bpe,gpt4,prompt_engineer,0,gpt4_prompt_scoring_examples,3.24551266781415,1,100000,1,1760000000000,gpt4
10,0,0.87,jiang_bosch_2024,0.653,bpe,gpt4,prompt_engineer,0,gpt4_co_t,3.24551266781415,1,100000,1,1760000000000,gpt4
10,0,0.87,jiang_bosch_2024,0.723,bpe,gpt4,multiprompt,0,gpt4_multihop_co_t,3.24551266781415,1,100000,1,1760000000000,gpt4
10,0,0.87,jiang_bosch_2024,0.745,bpe,gpt4,prompt_engineer,0,gpt4_prompt_only,3.24551266781415,1,100000,1,1760000000000,gpt4
10,0,0.87,jiang_bosch_2024,0.753,bpe,gpt4,prompt_engineer,0,gpt4_score_rationale,3.24551266781415,1,100000,1,1760000000000,gpt4
10,0,0.87,jiang_bosch_2024,0.653,bpe,gpt4,prompt_engineer,0,gpt4_rationale_score,3.24551266781415,1,100000,1,1760000000000,gpt4
10,0,0.87,ormerod_kwako_2024,0.529,bpe,mist,prompt_engineer,0,mistral_7b_instruct,0.859738566197147,1,32000,0.32,7240000000,mist7
10,0,0.87,ormerod_kwako_2024,0.709,bpe,mist,LORA_fine-tune+prompt,1,mistral_7b_instruct,0.859738566197147,1,32000,0.32,7240000000,mist7
10,0,0.87,ormerod_kwako_2024,0.522,bpe,gem,prompt_engineer,0,gemma_1_1_7b_it,0.931457870689005,1,256000,2.56,8540000000,gem
10,0,0.87,ormerod_kwako_2024,0.712,bpe,gem,LORA_fine-tune+prompt,1,gemma_1_1_7b_it,0.931457870689005,1,256000,2.56,8540000000,gem
10,0,0.87,ormerod_kwako_2024,0.615,bpe,lla,prompt_engineer,0,meta_llama_3_8b_instruct,0.9047155452786808,1,128000,1.28,8030000000,lla
10,0,0.87,ormerod_kwako_2024,0.733,bpe,lla,LORA_fine-tune+prompt,1,meta_llama_3_8b_instruct,0.9047155452786808,1,128000,1.28,8030000000,lla
10,0,0.87,ormerod_kwako_2024,0.397,bpe,phi,prompt_engineer,0,phi_3_mini_4k_instruct,0.5820633629117087,1,32000,0.32,3820000000,phi
10,0,0.87,ormerod_kwako_2024,0.703,bpe,phi,LORA_fine-tune+prompt,1,phi_3_mini_4k_instruct,0.5820633629117087,1,32000,0.32,3820000000,phi
10,0,0.87,ormerod_2022,0.758,uni,alb,fine-tune_all_parms,1,enc_al_bert_xx_l,-0.6536470255493614,0,30000,0.3,222000000,alb
10,0,0.87,ormerod_2022,0.742,wp,bert,fine-tune_all_parms,1,enc_bert_l,-0.4749551929631547,0,31000,0.31,335000000,bertL
10,0,0.87,ormerod_2022,0.724,wp,elec,fine-tune_all_parms,1,enc_electra_l,-0.4749551929631547,0,31000,0.31,335000000,elecL
10,0,0.87,ormerod_2022,0.762,bpe,rob,fine-tune_all_parms,1,enc_ro_ber_ta_l,-0.4497716469449059,0,50000,0.5,355000000,robL
10,0,0.87,ormerod_2022,0.717,wp,bert,fine-tune_all_parms,1,enc_bert_base,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,ormerod_2022,0.733,uni,deb,fine-tune_all_parms,1,enc_de_ber_ta_v3_base_1,-0.7351821769904635,0,128000,1.28,184000000,deb
10,0,0.87,ormerod_2022,0.724,wp,elec,fine-tune_all_parms,1,enc_electra_base,-0.958607314841775,0,31000,0.31,110000000,elec
10,0,0.87,ormerod_2022,0.73,bpe,rob,fine-tune_all_parms,1,enc_ro_ber_ta_base,-0.906578314837765,0,50000,0.5,124000000,rob
10,0,0.87,ormerod_2022,0.718,uni,xln,fine-tune_all_parms,1,enc_x_net_base,-0.9318141382538384,0,32000,0.32,117000000,xln
10,0,0.87,ormerod_2022,0.716,wp,cbert,fine-tune_all_parms,1,enc_conv_bert,-1.744727494896694,0,31000,0.31,18000000,cbert
10,0,0.87,ormerod_2022,0.715,wp,dbert,fine-tune_all_parms,1,enc_distilled_bert,-1.1739251972991736,0,31000,0.31,67000000,dbert
10,0,0.87,ormerod_2022,0.727,wp,elec,fine-tune_all_parms,1,enc_electra_small,-1.8860566476931633,0,31000,0.31,13000000,elecsm
10,0,0.87,ormerod_2022,0.725,wp,mbert,fine-tune_all_parms,1,enc_mobile_bert,-1.6020599913279625,0,31000,0.31,25000000,mbert
10,0,0.87,zeng_2023,0.755,wp,bert,fine-tune_all_parms,1,enc_ber_tno_cl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.74,wp,bert,fine-tune_all_parms,1,enc_ber_trand_cl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.768,wp,bert,fine-tune_all_parms,1,enc_ber_tread_cl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.71,wp,bert,fine-tune_all_parms,1,enc_ber_tlen_cl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.725,wp,bert,fine-tune_all_parms,1,enc_ber_terr_cl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.71,wp,bert,fine-tune_all_parms,1,enc_ber_tdist_cl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.741,wp,bert,fine-tune_all_parms,1,enc_ber_tread_acl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.694,wp,bert,fine-tune_all_parms,1,enc_ber_tlen_acl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.754,wp,bert,fine-tune_all_parms,1,enc_ber_terr_acl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.75,wp,bert,fine-tune_all_parms,1,enc_ber_tdist_acl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.73,wp,bert,fine-tune_all_parms,1,enc_ber_tstat_cl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,zeng_2023,0.733,wp,bert,fine-tune_all_parms,1,enc_ber_tadapt_cl,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,surya_2019,0.74,wp,bert,fine-tune_all_parms,1,enc_bert_base_surya19,-0.958607314841775,0,31000,0.31,110000000,bert
1,0,0.95,kim_2025,0.8,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
2,0,0.93,kim_2025,0.86,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
3,1,0.77,kim_2025,0.64,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
4,1,0.75,kim_2025,0.59,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
5,0,0.95,kim_2025,0.79,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
6,0,0.93,kim_2025,0.78,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
7,1,0.96,kim_2025,0.61,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
8,1,0.86,kim_2025,0.59,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
9,1,0.84,kim_2025,0.8,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
10,0,0.87,kim_2025,0.68,bpe,gpt4mini,multiprompt,0,analyticscore_w_gpt_4_1_mini,1.4771212547196624,1,100000,1,30000000000,gpt4mini
1,0,0.95,kim_2025,0.57,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
2,0,0.93,kim_2025,0.57,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
3,1,0.77,kim_2025,0.59,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
4,1,0.75,kim_2025,0.56,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
5,0,0.95,kim_2025,0.69,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
6,0,0.93,kim_2025,0.47,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
7,1,0.96,kim_2025,0.52,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
8,1,0.86,kim_2025,0.45,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
9,1,0.84,kim_2025,0.74,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
10,0,0.87,kim_2025,0.6,bpe,lla,multiprompt,0,analyticscore_w_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
1,0,0.95,kim_2025,0.8,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
2,0,0.93,kim_2025,0.82,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
3,1,0.77,kim_2025,0.68,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
4,1,0.75,kim_2025,0.59,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
5,0,0.95,kim_2025,0.81,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
6,0,0.93,kim_2025,0.76,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
7,1,0.96,kim_2025,0.62,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
8,1,0.86,kim_2025,0.59,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
9,1,0.84,kim_2025,0.78,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
10,0,0.87,kim_2025,0.64,bpe,lla,LORA_fine-tune+prompt,1,analyticscore_distillation,0.9030899869919436,1,128000,1.28,8000000000,NA
1,0,0.95,kim_2025,0.69,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
2,0,0.93,kim_2025,0.65,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
3,1,0.77,kim_2025,0.61,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
4,1,0.75,kim_2025,0.65,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
5,0,0.95,kim_2025,0.72,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
6,0,0.93,kim_2025,0.61,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
7,1,0.96,kim_2025,0.34,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
8,1,0.86,kim_2025,0.57,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
9,1,0.84,kim_2025,0.76,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
10,0,0.87,kim_2025,0.69,bpe,gpt4mini,prompt_engineer,0,few_shot_gpt_4_1,1.4771212547196624,1,100000,1,30000000000,gpt4mini
1,0,0.95,kim_2025,0.8,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
2,0,0.93,kim_2025,0.8,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
3,1,0.77,kim_2025,0.7,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
4,1,0.75,kim_2025,0.7,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
5,0,0.95,kim_2025,0.8,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
6,0,0.93,kim_2025,0.81,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
7,1,0.96,kim_2025,0.69,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
8,1,0.86,kim_2025,0.68,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
9,1,0.84,kim_2025,0.84,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
10,0,0.87,kim_2025,0.71,wp,bert,fine-tune_all_parms,1,supervised_llm_bert,-0.958607314841775,0,31000,0.31,110000000,bert
1,0,0.95,kim_2025,0.85,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
2,0,0.93,kim_2025,0.86,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
3,1,0.77,kim_2025,0.66,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
4,1,0.75,kim_2025,0.7,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
5,0,0.95,kim_2025,0.81,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
6,0,0.93,kim_2025,0.83,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
7,1,0.96,kim_2025,0.71,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
8,1,0.86,kim_2025,0.64,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
9,1,0.84,kim_2025,0.79,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
10,0,0.87,kim_2025,0.71,wp,deb,fine-tune_all_parms,1,supervised_llm_de_ber_ta,-0.7351821769904635,0,128000,1.28,184000000,deb
1,0,0.95,kim_2025,0.84,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
2,0,0.93,kim_2025,0.73,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
3,1,0.77,kim_2025,0.72,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
4,1,0.75,kim_2025,0.71,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
5,0,0.95,kim_2025,0.82,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
6,0,0.93,kim_2025,0.81,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
7,1,0.96,kim_2025,0.71,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
8,1,0.86,kim_2025,0.66,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
9,1,0.84,kim_2025,0.82,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
10,0,0.87,kim_2025,0.75,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst,0.9030899869919436,1,128000,1.28,8000000000,NA
1,0,0.95,kim_2025,0.87,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
2,0,0.93,kim_2025,0.8,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
3,1,0.77,kim_2025,0.68,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
4,1,0.75,kim_2025,0.77,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
5,0,0.95,kim_2025,0.85,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
6,0,0.93,kim_2025,0.8,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
7,1,0.96,kim_2025,0.72,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
8,1,0.86,kim_2025,0.65,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
9,1,0.84,kim_2025,0.84,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
10,0,0.87,kim_2025,0.79,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b_inst_w_rubric,0.9030899869919436,1,128000,1.28,8000000000,NA
1,0,0.95,kim_2025,0.83,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
2,0,0.93,kim_2025,0.75,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
3,1,0.77,kim_2025,0.7,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
4,1,0.75,kim_2025,0.77,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
5,0,0.95,kim_2025,0.82,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
6,0,0.93,kim_2025,0.84,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
7,1,0.96,kim_2025,0.68,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
8,1,0.86,kim_2025,0.65,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
9,1,0.84,kim_2025,0.82,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
10,0,0.87,kim_2025,0.74,bpe,lla,LORA_fine-tune+prompt,1,supervised_llm_llama_3_1_8b,0.9030899869919436,1,128000,1.28,8000000000,NA
1,0,0.95,sivakumar_2026,0.645,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
2,0,0.93,sivakumar_2026,0.751,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
3,1,0.77,sivakumar_2026,-0.007,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
4,1,0.75,sivakumar_2026,0.268,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
5,0,0.95,sivakumar_2026,0.444,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
6,0,0.93,sivakumar_2026,0.59,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
7,1,0.96,sivakumar_2026,0.468,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
8,1,0.86,sivakumar_2026,0.455,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
9,1,0.84,sivakumar_2026,0.632,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
10,0,0.87,sivakumar_2026,0.508,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_7,3.24551266781415,1,50257,0.50257,1760000000000,NA
1,0,0.95,sivakumar_2026,0.659,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
2,0,0.93,sivakumar_2026,0.793,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
3,1,0.77,sivakumar_2026,-0.095,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
4,1,0.75,sivakumar_2026,0.26,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
5,0,0.95,sivakumar_2026,0.403,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
6,0,0.93,sivakumar_2026,0.581,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
7,1,0.96,sivakumar_2026,0.447,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
8,1,0.86,sivakumar_2026,0.377,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
9,1,0.84,sivakumar_2026,0.55,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
10,0,0.87,sivakumar_2026,0.634,bpe,gpt4,prompt-engineer,0,gpt_4_zero_shot_with_guide_0_01,3.24551266781415,1,50257,0.50257,1760000000000,NA
1,0,0.95,sivakumar_2026,0.489,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
2,0,0.93,sivakumar_2026,0.336,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
3,1,0.77,sivakumar_2026,0.06,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
4,1,0.75,sivakumar_2026,0.405,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
5,0,0.95,sivakumar_2026,0.489,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
6,0,0.93,sivakumar_2026,0.466,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
7,1,0.96,sivakumar_2026,-0.04,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
8,1,0.86,sivakumar_2026,0.305,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
9,1,0.84,sivakumar_2026,0.455,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
10,0,0.87,sivakumar_2026,0.371,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_7,2.24551266781415,1,100277,1.00277,176000000000,NA
1,0,0.95,sivakumar_2026,0.547,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
2,0,0.93,sivakumar_2026,0.258,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
3,1,0.77,sivakumar_2026,0.06,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
4,1,0.75,sivakumar_2026,0.443,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
5,0,0.95,sivakumar_2026,0.385,bpe,gpt_3_5,prompt-engineer,0,gpt_3_5_zero_shot_with_guide_0_01,2.24551266781415,1,100277,1.00277,176000000000,NA
